"CoflowID","StartTime","EndTime","CoflowCompletionTime"
"349:Reducer4","6479.88","6480.28","0.4"
"349:Reducer5","6480.28","6480.87","0.59"
"350:Reducer2","6480.87","6480.87","0.0"
"350:Reducer3","6480.88","6480.88","0.0"
"350:Reducer4","6480.89","6488.71","7.82"
"350:Reducer5","6488.71","6489.02","0.31"
"351:Reducer2","6489.02","6489.02","0.0"
"352:Reducer8","6489.03","6489.03","0.0"
"352:Reducer2","6489.03","6489.15","0.12"
"352:Reducer3","6489.15","6489.34","0.19"
"352:Reducer4","6489.34","6489.46","0.12"
"352:Reducer5","6489.46","6489.46","0.0"
"353:Reducer8","6489.47","6491.25","1.78"
"353:Reducer2","6489.47","6493.52","4.05"
"353:Reducer9","6491.25","6492.77","1.52"
"353:Reducer3","6493.52","6503.88","10.36"
"353:Reducer4","6503.88","6504.43","0.55"
"353:Reducer5","6504.43","6504.91","0.48"
"354:Reducer2","6504.91","6505.11","0.2"
"355:Reducer6","6505.11","6505.28","0.17"
"355:Reducer2","6505.11","6506.03","0.92"
"355:Reducer3","6506.03","6506.57","0.54"
"355:Reducer4","6506.57","6509.42","2.85"
"356:Reducer2","6509.42","6509.43","0.01"
"356:Reducer9","6509.42","6509.44","0.02"
"356:Map4","6509.43","6509.73","0.3"
"356:Map11","6509.44","6509.48","0.04"
"356:Reducer12","6509.48","6509.57","0.09"
"356:Reducer5","6509.73","6510.08","0.35"
"356:Reducer6","6510.08","6513.73","3.65"
"356:Reducer7","6513.73","6517.38","3.65"
"357:Reducer2","6517.38","6575.88","58.5"
"357:Reducer3","6575.88","6630.32","54.44"
"357:Reducer4","6630.32","6638.14","7.82"
"357:Reducer5","6638.14","6638.45","0.31"
"358:Reducer2","6638.45","6638.65","0.2"
"359:Reducer2","6638.65","6638.78","0.13"
"360:Reducer2","6638.78","6638.78","0.0"
"360:Map6","6638.78","6639.09","0.31"
"360:Reducer7","6639.09","6639.48","0.39"
"360:Reducer3","6639.48","6639.67","0.19"
"360:Reducer4","6639.67","6639.79","0.12"
"361:Reducer2","6639.79","6639.83","0.04"
"361:Map6","6639.79","6640.1","0.31"
"361:Reducer7","6640.1","6640.61","0.51"
"361:Reducer3","6640.61","6641.04","0.43"
"361:Reducer4","6641.04","6641.16","0.12"
"362:Reducer15","6641.16","6655.75","14.59"
"362:Reducer2","6641.16","6657.5","16.34"
"362:Reducer16","6655.75","6661.3","5.55"
"362:Reducer3","6657.5","6657.6","0.1"
"362:Reducer4","6657.6","6657.89","0.29"
"362:Reducer5","6657.89","6658.02","0.13"
"362:Reducer17","6661.3","6661.59","0.29"
"362:Reducer18","6661.59","6661.81","0.22"
"362:Reducer19","6661.81","6662.01","0.2"
"362:Reducer6","6662.01","6662.01","0.0"
"362:Reducer7","6662.02","6662.02","0.0"
"363:Reducer8","6662.03","6662.24","0.21"
"363:Reducer2","6662.03","6664.39","2.36"
"363:Reducer3","6664.39","6664.75","0.36"
"363:Reducer4","6664.75","6664.75","0.0"
"363:Reducer5","6664.76","6664.77","0.01"
"364:Reducer2","6664.77","6664.77","0.0"
"364:Reducer3","6664.78","6746.44","81.66"
"364:Reducer4","6746.44","6758.17","11.73"
"364:Reducer5","6758.17","6758.38","0.21"
"365:Reducer2","6758.38","6764.92","6.54"
"365:Reducer3","6764.92","6767.1","2.18"
"365:Reducer4","6767.1","6768.37","1.27"
"365:Reducer5","6768.37","6769.14","0.77"
"366:Reducer2","6769.14","6769.97","0.83"
"366:Reducer3","6769.97","6771.77","1.8"
"366:Reducer4","6771.77","6772.16","0.39"
"366:Reducer5","6772.16","6772.41","0.25"
"367:Reducer2","6772.41","6772.61","0.2"
"368:Reducer2","6772.61","6783.13","10.52"
"368:Reducer3","6783.13","6793.29","10.16"
"368:Reducer4","6793.29","6793.3","0.01"
"369:Reducer8","6793.3","6793.49","0.19"
"369:Reducer2","6793.3","6795.47","2.17"
"369:Reducer3","6795.47","6795.83","0.36"
"369:Reducer4","6795.83","6795.95","0.12"
"369:Reducer5","6795.95","6795.96","0.01"
"370:Map6","6795.96","6796.07","0.11"
"370:Map1","6795.96","6796.18","0.22"
"370:Reducer7","6796.07","6796.28","0.21"
"370:Reducer2","6796.28","6796.36","0.08"
"371:Reducer8","6796.36","6796.67","0.31"
"371:Reducer2","6796.36","6798.88","2.52"
"371:Reducer3","6798.88","6798.88","0.0"
"371:Reducer4","6798.89","6799.01","0.12"
"371:Reducer5","6799.01","6799.02","0.01"
"372:Map2","6799.02","6799.64","0.62"
"372:Reducer3","6799.64","6799.95","0.31"
"372:Reducer4","6799.95","6800.54","0.59"
"372:Reducer5","6800.54","6800.94","0.4"
"373:Reducer2","6800.94","6807.48","6.54"
"373:Reducer3","6807.48","6808.15","0.67"
"373:Reducer4","6808.15","6809.04","0.89"
"373:Reducer5","6809.04","6809.81","0.77"
"374:Reducer2","6809.81","6809.82","0.01"
"374:Reducer9","6809.81","6809.82","0.01"
"374:Map11","6809.82","6809.86","0.04"
"374:Map4","6809.82","6810.13","0.31"
"374:Reducer12","6809.86","6809.95","0.09"
"374:Reducer5","6810.13","6810.36","0.23"
"374:Reducer6","6810.36","6815.83","5.47"
"374:Reducer7","6815.83","6821.3","5.47"
"375:Reducer2","6821.3","6827.84","6.54"
"375:Reducer3","6827.84","6830.02","2.18"
"375:Reducer4","6830.02","6830.28","0.26"
"375:Reducer5","6830.28","6830.8","0.52"
"376:Reducer2","6830.8","6841.32","10.52"
"376:Reducer3","6841.32","6856.56","15.24"
"376:Reducer4","6856.56","6856.57","0.01"
"377:Reducer2","6856.57","6866.2","9.63"
"377:Reducer3","6866.2","6874.6","8.4"
"377:Reducer4","6874.6","6874.6","0.0"
"377:Reducer5","6874.61","6875.26","0.65"
"378:Reducer2","6875.26","6875.3","0.04"
"378:Map6","6875.26","6875.59","0.33"
"378:Reducer7","6875.59","6876.1","0.51"
"378:Reducer3","6876.1","6876.34","0.24"
"378:Reducer4","6876.34","6876.46","0.12"
"379:Reducer2","6876.46","6876.66","0.2"
"380:Reducer2","6876.66","6876.67","0.01"
"380:Reducer9","6876.66","6876.67","0.01"
"380:Map11","6876.67","6876.71","0.04"
"380:Map4","6876.67","6876.93","0.26"
"380:Reducer12","6876.71","6876.8","0.09"
"380:Reducer5","6876.93","6877.16","0.23"
"380:Reducer6","6877.16","6880.81","3.65"
"380:Reducer7","6880.81","6884.46","3.65"
"381:Reducer2","6884.46","6884.49","0.03"
"381:Map6","6884.46","6884.79","0.33"
"381:Reducer7","6884.79","6885.18","0.39"
"381:Reducer3","6885.18","6885.42","0.24"
"381:Reducer4","6885.42","6885.42","0.0"
"382:Reducer2","6885.43","6904.18","18.75"
"382:Reducer3","6904.18","6910.64","6.46"
"382:Reducer4","6910.64","6916.24","5.6"
"382:Reducer5","6916.24","6916.89","0.65"
"383:Reducer2","6916.89","6916.89","0.0"
"383:Reducer3","6916.9","6923.36","6.46"
"383:Reducer4","6923.36","6927.1","3.74"
"383:Reducer5","6927.1","6927.1","0.0"
"384:Reducer2","6927.11","6942.89","15.78"
"384:Reducer3","6942.89","6958.13","15.24"
"384:Reducer4","6958.13","6958.14","0.01"
"385:Reducer2","6958.14","7045.88","87.74"
"385:Reducer3","7045.88","7127.54","81.66"
"385:Reducer4","7127.54","7139.27","11.73"
"385:Reducer5","7139.27","7139.58","0.31"
"386:Reducer2","7139.58","7141.14","1.56"
"386:Reducer3","7141.14","7142.34","1.2"
"386:Reducer4","7142.34","7142.73","0.39"
"386:Reducer5","7142.73","7142.9","0.17"
"387:Reducer2","7142.9","7146.68","3.78"
"387:Reducer3","7146.68","7149.19","2.51"
"387:Reducer4","7149.19","7150.46","1.27"
"387:Reducer5","7150.46","7150.46","0.0"
"388:Reducer2","7150.47","7238.21","87.74"
"388:Reducer3","7238.21","7319.87","81.66"
"388:Reducer4","7319.87","7327.69","7.82"
"388:Reducer5","7327.69","7327.69","0.0"
"389:Reducer2","7327.7","7415.44","87.74"
"389:Reducer3","7415.44","7497.1","81.66"
"389:Reducer4","7497.1","7508.83","11.73"
"389:Reducer5","7508.83","7509.14","0.31"
"390:Reducer2","7509.14","7510.84","1.7"
"390:Reducer3","7510.84","7515.04","4.2"
"391:Reducer2","7515.04","7515.05","0.01"
"391:Reducer14","7515.04","7515.05","0.01"
"391:Reducer7","7515.04","7515.06","0.02"
"391:Reducer3","7515.05","7515.06","0.01"
"391:Reducer15","7515.05","7515.07","0.02"
"391:Reducer8","7515.06","7515.07","0.01"
"391:Reducer9","7515.07","7516.25","1.18"
"391:Reducer16","7515.07","7523.8","8.73"
"391:Reducer10","7516.25","7518.57","2.32"
"391:Reducer17","7523.8","7527.8","4.0"
"391:Reducer4","7527.8","7528.4","0.6"
"392:Reducer2","7528.4","7528.41","0.01"
"392:Reducer9","7528.4","7528.41","0.01"
"392:Map11","7528.41","7528.45","0.04"
"392:Map4","7528.41","7528.7","0.29"
"392:Reducer12","7528.45","7528.54","0.09"
"392:Reducer5","7528.7","7528.93","0.23"
"392:Reducer6","7528.93","7532.58","3.65"
"392:Reducer7","7532.58","7532.58","0.0"
"393:Map1","7532.59","7540.04","7.45"
"393:Reducer2","7540.04","7540.04","0.0"
"393:Reducer3","7540.05","7540.05","0.0"
"393:Reducer4","7540.06","7561.48","21.42"
"394:Reducer8","7561.48","7562.95","1.47"
"394:Reducer2","7561.48","7567.87","6.39"
"394:Reducer9","7562.95","7563.96","1.01"
"394:Reducer3","7567.87","7567.87","0.0"
"394:Reducer4","7567.88","7568.12","0.24"
"394:Reducer5","7568.12","7568.6","0.48"
"395:Reducer2","7568.6","7577.07","8.47"
"395:Reducer15","7568.6","7583.29","14.69"
"395:Reducer3","7577.07","7581.1","4.03"
"395:Reducer4","7581.1","7581.39","0.29"
"395:Reducer5","7581.39","7581.52","0.13"
"395:Reducer16","7583.29","7587.0","3.71"
"395:Reducer17","7587.0","7587.05","0.05"
"395:Reducer18","7587.05","7587.3","0.25"
"395:Reducer19","7587.3","7587.5","0.2"
"395:Reducer6","7587.5","7587.51","0.01"
"395:Reducer7","7587.51","7587.52","0.01"
"396:Reducer2","7587.52","7587.53","0.01"
"396:Reducer3","7587.53","7587.82","0.29"
"396:Reducer4","7587.82","7594.37","6.55"
"396:Reducer5","7594.37","7600.93","6.56"
"396:Reducer6","7600.93","7600.97","0.04"
"397:Reducer2","7600.97","7601.1","0.13"
"398:Reducer8","7601.1","7602.29","1.19"
"398:Reducer2","7601.1","7610.92","9.82"
"398:Reducer9","7602.29","7605.32","3.03"
"398:Reducer3","7610.92","7617.83","6.91"
"398:Reducer4","7617.83","7618.22","0.39"
"398:Reducer5","7618.22","7618.22","0.0"
