# 7: BIG_BENCH query19
13 0 0
# 16: BIG_BENCH query3
7 246 1141
R5 1 LA
R4 1 HK
M1 1 NY
R6 1 LA
R3 1 HK
R2 1 LA
M7 1 LA
6
R5 R6 11
R4 R5 13
M1 R2 12244
R3 R4 15
R2 R3 3487
M7 R3 6
# 9: BIG_BENCH query20
6 247 1146
M1 1 FL
R4 3 NY BA HK
R6 1 NY
M5 1 NY
R3 2 HK NY
R2 3 FL NY BA
5
M1 R2 601
R6 R3 9
M5 R6 47
R3 R4 1870
R2 R3 339
# 16: BIG_BENCH query3
7 248 1154
R5 1 LA
R4 1 NY
M1 1 FL
R6 1 FL
R3 1 NY
R2 1 FL
M7 1 NY
6
R5 R6 11
R4 R5 13
M1 R2 12244
R3 R4 15
R2 R3 3487
M7 R3 6
# 3: BIG_BENCH query14
10 249 1156
M1 1 FL
M10 1 HK
R7 1 LA
M3 1 LA
M8 1 NY
M9 1 BA
M4 1 NY
M5 1 BA
M6 1 FL
R2 1 LA
9
M1 R2 30
M10 M6 20
R7 R2 1
M3 M1 20
M8 M6 20
M9 M6 20
M4 M1 20
M5 M1 20
M6 R7 60
# 16: BIG_BENCH query3
7 250 1158
R5 1 HK
R4 1 FL
M1 1 HK
R6 1 NY
R3 1 BA
R2 1 HK
M7 1 HK
6
R5 R6 11
R4 R5 13
M1 R2 12244
R3 R4 15
R2 R3 3487
M7 R3 6
# 13: BIG_BENCH query26
4 251 1181
M1 1 LA
M4 1 HK
R3 2 FL NY
R2 1 HK
3
M1 R2 1154
M4 R2 497
R2 R3 1227
# 20: BIG_BENCH query9
9 252 1192
R5 1 LA
R4 1 FL
M1 1 NY
M8 1 HK
M9 1 FL
M6 1 LA
R3 1 NY
M7 1 FL
R2 1 LA
8
R4 R5 224
M1 R2 1105
M8 R3 97
M9 R4 111
M6 R2 806
R3 R4 258
M7 R3 97
R2 R3 635
# 19: BIG_BENCH query7
11 253 1202
R5 1 FL
M1 1 BA
R4 1 LA
M10 1 BA
R6 1 HK
M8 1 FL
M9 1 NY
M4 1 LA
R3 1 BA
R2 1 FL
M7 1 LA
9
R5 R6 11
M1 R2 1
R4 R5 2877
M10 R4 1434
M8 R3 83
M9 R3 3
R3 R4 1438
R2 R3 3
M7 R2 1
# 3: BIG_BENCH query14
10 254 1251
M1 1 FL
M10 1 HK
R7 1 NY
M3 1 FL
M8 1 HK
M9 1 HK
M4 1 HK
M5 1 NY
M6 1 LA
R2 1 FL
9
M1 R2 30
M10 M6 20
R7 R2 1
M3 M1 20
M8 M6 20
M9 M6 20
M4 M1 20
M5 M1 20
M6 R7 60
# 16: BIG_BENCH query3
7 255 1253
R5 1 HK
R4 1 FL
M1 1 FL
R6 1 LA
R3 1 HK
R2 1 HK
M7 1 HK
6
R5 R6 11
R4 R5 13
M1 R2 12244
R3 R4 15
R2 R3 3487
M7 R3 6
# 10: BIG_BENCH query21
16 256 1253
M15 1 LA
M16 1 LA
R5 1 BA
M1 1 LA
M10 1 LA
R4 1 HK
R7 1 NY
R6 1 LA
M13 1 BA
R9 1 LA
M14 1 HK
R8 1 LA
M11 1 LA
M12 1 FL
R3 1 NY
R2 1 BA
15
M15 R6 26
M16 R7 148
R5 R6 26
M1 R2 904
M10 R2 853
R4 R5 915
R7 R8 293
R6 R7 186
M13 R5 1
M14 R6 27
R8 R9 1
M11 R3 1878
M12 R4 916
R3 R4 2734
R2 R3 2640
# 17: BIG_BENCH query4
5 257 1254
M1 1 NY
R4 1 FL
M5 1 NY
R3 1 NY
R2 1 FL
4
M1 R2 6627
M5 M1 2177
R3 R4 9397
R2 R3 13848
# 14: BIG_BENCH query27
2 258 1255
M1 1 FL
R2 1 HK
1
M1 R2 56
# 14: BIG_BENCH query27
2 259 1257
M1 1 BA
R2 1 BA
1
M1 R2 56
# 2: BIG_BENCH query12
9 260 1259
R5 1 BA
R4 1 NY
M1 1 NY
R8 1 NY
M9 1 BA
R3 1 BA
M6 1 HK
R2 1 LA
M7 1 NY
8
R4 R5 1
M1 R2 634
R8 R3 53
M9 R8 35
R3 R4 35
M6 R2 34
R2 R3 51
M7 R8 54
# 8: BIG_BENCH query1
6 261 1260
R5 1 NY
R4 1 BA
M1 1 NY
M6 1 NY
R3 1 FL
R2 1 LA
5
R4 R5 72
M1 R2 242
M6 R2 213
R3 R4 170
R2 R3 524
# 8: BIG_BENCH query1
6 262 1263
R5 1 FL
R4 1 HK
M1 1 FL
M6 1 HK
R3 1 FL
R2 1 LA
5
R4 R5 72
M1 R2 242
M6 R2 213
R3 R4 170
R2 R3 524
# 0: BIG_BENCH query10
2 263 1275
M1 1 FL
R2 1 LA
1
M1 R2 56
# 3: BIG_BENCH query14
10 264 1287
M1 1 NY
M10 1 HK
R7 1 HK
M3 1 NY
M8 1 NY
M9 1 BA
M4 1 BA
M5 1 NY
M6 1 HK
R2 1 NY
9
M1 R2 30
M10 M6 20
R7 R2 1
M3 M1 20
M8 M6 20
M9 M6 20
M4 M1 20
M5 M1 20
M6 R7 60
# 14: BIG_BENCH query27
2 265 1303
M1 1 BA
R2 1 LA
1
M1 R2 56
# 18: BIG_BENCH query6
11 266 1334
R5 1 BA
R4 1 FL
M10 1 NY
M1 1 BA
R9 1 FL
R8 2 BA HK
M11 1 BA
R3 1 FL
M6 1 HK
M7 1 HK
R2 1 FL
10
R4 R5 207
M10 R8 393
M1 R2 1514
R9 R4 101
R8 R9 886
M11 R4 70
R3 R4 68
M6 R2 1516
M7 R8 643
R2 R3 3029
# 10: BIG_BENCH query21
16 267 1334
M15 1 HK
M16 1 LA
R5 1 HK
M1 1 BA
M10 1 LA
R4 1 LA
R7 1 HK
R6 1 BA
M13 1 BA
R9 1 FL
M14 1 HK
R8 1 FL
M11 1 LA
M12 1 NY
R3 1 BA
R2 1 HK
15
M15 R6 26
M16 R7 148
R5 R6 26
M1 R2 904
M10 R2 853
R4 R5 915
R7 R8 293
R6 R7 186
M13 R5 1
M14 R6 27
R8 R9 1
M11 R3 1878
M12 R4 916
R3 R4 2734
R2 R3 2640
# 10: BIG_BENCH query21
16 268 1335
M15 1 BA
M16 1 LA
R5 1 LA
M1 1 FL
M10 1 HK
R4 1 BA
R7 1 FL
R6 1 BA
M13 1 FL
R9 1 BA
M14 1 FL
R8 1 FL
M11 1 LA
M12 1 HK
R3 1 BA
R2 1 LA
15
M15 R6 26
M16 R7 148
R5 R6 26
M1 R2 904
M10 R2 853
R4 R5 915
R7 R8 293
R6 R7 186
M13 R5 1
M14 R6 27
R8 R9 1
M11 R3 1878
M12 R4 916
R3 R4 2734
R2 R3 2640
# 11: BIG_BENCH query22
7 269 1337
M1 1 HK
R4 1 NY
M5 1 LA
M6 1 FL
R3 1 HK
M7 1 FL
R2 1 BA
6
M1 R2 1276
M5 R2 1113
M6 R2 1113
R3 R4 2
M7 R2 1113
R2 R3 4456
# 17: BIG_BENCH query4
5 270 1346
M1 1 HK
R4 1 LA
M5 1 NY
R3 1 LA
R2 1 FL
4
M1 R2 6627
M5 M1 2177
R3 R4 9397
R2 R3 13848
# 16: BIG_BENCH query3
7 271 1354
R5 1 NY
R4 1 BA
M1 1 HK
R6 1 FL
R3 1 HK
R2 1 HK
M7 1 BA
6
R5 R6 11
R4 R5 13
M1 R2 12244
R3 R4 15
R2 R3 3487
M7 R3 6
# 8: BIG_BENCH query1
6 272 1356
R5 1 FL
R4 1 NY
M1 1 FL
M6 1 HK
R3 1 LA
R2 1 FL
5
R4 R5 72
M1 R2 242
M6 R2 213
R3 R4 170
R2 R3 524
# 2: BIG_BENCH query12
9 273 1356
R5 1 LA
R4 1 NY
M1 1 FL
R8 1 BA
M9 1 NY
R3 1 NY
M6 1 FL
R2 1 BA
M7 1 LA
8
R4 R5 1
M1 R2 634
R8 R3 53
M9 R8 35
R3 R4 35
M6 R2 34
R2 R3 51
M7 R8 54
# 0: BIG_BENCH query10
2 274 1368
M1 1 FL
R2 1 NY
1
M1 R2 56
# 9: BIG_BENCH query20
6 275 1381
M1 1 LA
R4 3 FL BA LA
R6 1 BA
M5 1 LA
R3 2 BA LA
R2 3 HK FL LA
5
M1 R2 601
R6 R3 9
M5 R6 47
R3 R4 1870
R2 R3 339
# 17: BIG_BENCH query4
5 276 1387
M1 1 HK
R4 1 NY
M5 1 BA
R3 1 LA
R2 1 FL
4
M1 R2 6627
M5 M1 2177
R3 R4 9397
R2 R3 13848
# 14: BIG_BENCH query27
2 277 1390
M1 1 FL
R2 1 FL
1
M1 R2 56
# 17: BIG_BENCH query4
5 278 1395
M1 1 NY
R4 1 BA
M5 1 HK
R3 1 HK
R2 1 HK
4
M1 R2 6627
M5 M1 2177
R3 R4 9397
R2 R3 13848
# 0: BIG_BENCH query10
2 279 1417
M1 1 LA
R2 1 BA
1
M1 R2 56
# 12: BIG_BENCH query24
19 280 1417
R17 3 NY FL HK
M18 1 NY
R16 2 HK BA
R15 1 LA
M19 1 FL
R10 3 HK NY BA
R4 3 BA HK LA
M1 1 FL
R7 1 FL
R9 3 HK LA NY
R14 1 FL
M13 1 NY
R8 1 HK
M11 1 LA
M12 1 LA
M5 1 LA
R3 1 LA
M6 1 HK
R2 1 NY
18
R17 R4 146
M18 R14 1
R16 R17 3506
R15 R16 1702
M19 R16 1761
R10 R4 443
M1 R2 1
R7 R8 1
R9 R10 1524
R14 R15 2
M13 R14 1
R8 R9 362
M11 R7 1
M12 R9 412
M5 R2 1
R3 R4 33
M6 R7 1
R2 R3 1
# 1: BIG_BENCH query11
7 281 1419
M1 1 HK
R4 1 LA
R7 2 BA LA
M5 1 NY
M6 1 BA
R3 1 BA
R2 1 LA
6
M1 R2 9
R7 R3 111
M5 M6 90
M6 R7 223
R3 R4 33
R2 R3 13
# 17: BIG_BENCH query4
5 282 1421
M1 1 NY
R4 1 NY
M5 1 FL
R3 1 BA
R2 1 LA
4
M1 R2 6627
M5 M1 2177
R3 R4 9397
R2 R3 13848
# 4: BIG_BENCH query15
6 283 1433
R5 1 FL
R4 1 FL
M1 1 BA
M2 1 NY
M6 1 HK
R3 1 NY
5
R4 R5 172
M1 M2 179
M2 R3 89
M6 R3 1
R3 R4 172
# 10: BIG_BENCH query21
16 284 1447
M15 1 FL
M16 1 NY
R5 1 NY
M1 1 BA
M10 1 BA
R4 1 BA
R7 1 HK
R6 1 LA
M13 1 BA
R9 1 NY
M14 1 NY
R8 1 HK
M11 1 NY
M12 1 FL
R3 1 LA
R2 1 BA
15
M15 R6 26
M16 R7 148
R5 R6 26
M1 R2 904
M10 R2 853
R4 R5 915
R7 R8 293
R6 R7 186
M13 R5 1
M14 R6 27
R8 R9 1
M11 R3 1878
M12 R4 916
R3 R4 2734
R2 R3 2640
# 5: BIG_BENCH query16
9 285 1468
R5 1 BA
R4 1 HK
M1 1 BA
M8 1 NY
M9 1 HK
M6 1 HK
R3 1 LA
M7 1 FL
R2 1 HK
8
R4 R5 188
M1 R2 2816
M8 R3 376
M9 R3 376
M6 R2 2668
R3 R4 1638
M7 R3 376
R2 R3 1704
# 1: BIG_BENCH query11
7 286 1474
M1 1 HK
R4 1 FL
R7 2 FL LA
M5 1 FL
M6 1 BA
R3 1 NY
R2 1 LA
6
M1 R2 9
R7 R3 111
M5 M6 90
M6 R7 223
R3 R4 33
R2 R3 13
# 12: BIG_BENCH query24
19 287 1495
R17 3 BA FL LA
M18 1 HK
R16 2 FL BA
R15 1 LA
M19 1 HK
R10 3 LA HK NY
R4 3 HK LA BA
M1 1 FL
R7 1 HK
R9 3 LA HK FL
R14 1 BA
M13 1 LA
R8 1 LA
M11 1 HK
M12 1 LA
M5 1 BA
R3 1 NY
M6 1 HK
R2 1 LA
18
R17 R4 146
M18 R14 1
R16 R17 3506
R15 R16 1702
M19 R16 1761
R10 R4 443
M1 R2 1
R7 R8 1
R9 R10 1524
R14 R15 2
M13 R14 1
R8 R9 362
M11 R7 1
M12 R9 412
M5 R2 1
R3 R4 33
M6 R7 1
R2 R3 1
# 5: BIG_BENCH query16
9 288 1501
R5 1 HK
R4 1 BA
M1 1 FL
M8 1 NY
M9 1 FL
M6 1 HK
R3 1 LA
M7 1 BA
R2 1 LA
8
R4 R5 188
M1 R2 2816
M8 R3 376
M9 R3 376
M6 R2 2668
R3 R4 1638
M7 R3 376
R2 R3 1704
# 19: BIG_BENCH query7
11 289 1525
R5 1 HK
M1 1 FL
R4 1 HK
M10 1 BA
R6 1 HK
M8 1 NY
M9 1 FL
M4 1 BA
R3 1 NY
R2 1 HK
M7 1 NY
9
R5 R6 11
M1 R2 1
R4 R5 2877
M10 R4 1434
M8 R3 83
M9 R3 3
R3 R4 1438
R2 R3 3
M7 R2 1
# 12: BIG_BENCH query24
19 290 1528
R17 3 BA FL NY
M18 1 NY
R16 2 NY FL
R15 1 LA
M19 1 LA
R10 3 LA NY BA
R4 3 LA BA HK
M1 1 NY
R7 1 BA
R9 3 BA HK FL
R14 1 BA
M13 1 FL
R8 1 HK
M11 1 LA
M12 1 BA
M5 1 NY
R3 1 LA
M6 1 NY
R2 1 NY
18
R17 R4 146
M18 R14 1
R16 R17 3506
R15 R16 1702
M19 R16 1761
R10 R4 443
M1 R2 1
R7 R8 1
R9 R10 1524
R14 R15 2
M13 R14 1
R8 R9 362
M11 R7 1
M12 R9 412
M5 R2 1
R3 R4 33
M6 R7 1
R2 R3 1
# 6: BIG_BENCH query17
25 291 1534
M20 1 HK
M1 1 FL
M21 1 BA
M24 1 FL
M25 1 NY
M22 1 LA
M23 1 FL
M8 1 NY
M9 1 FL
R18 1 NY
R17 1 FL
R16 1 FL
R15 1 LA
R19 1 NY
R5 1 FL
R4 1 BA
M10 1 FL
R7 1 LA
R6 1 BA
M13 1 BA
M14 1 BA
M11 1 NY
M12 1 NY
R3 1 FL
R2 1 BA
24
M20 R15 2044
M1 R2 2478
M21 R16 33
M24 R17 20
M25 R18 43
M22 R16 32
M23 R16 32
M8 R2 2301
M9 R3 10
R18 R19 87
R17 R18 63
R16 R17 84
R15 R16 1053
R19 R6 1
R5 R6 1
R4 R5 53
M10 R3 9
R6 R7 1
M13 R5 1
M14 R15 2222
M11 R3 9
M12 R4 54
R3 R4 73
R2 R3 1159
# 11: BIG_BENCH query22
7 292 1550
M1 1 FL
R4 1 FL
M5 1 BA
M6 1 FL
R3 1 HK
M7 1 LA
R2 1 NY
6
M1 R2 1276
M5 R2 1113
M6 R2 1113
R3 R4 2
M7 R2 1113
R2 R3 4456
# 11: BIG_BENCH query22
7 293 1550
M1 1 BA
R4 1 BA
M5 1 HK
M6 1 BA
R3 1 LA
M7 1 HK
R2 1 BA
6
M1 R2 1276
M5 R2 1113
M6 R2 1113
R3 R4 2
M7 R2 1113
R2 R3 4456
# 11: BIG_BENCH query22
7 294 1551
M1 1 BA
R4 1 LA
M5 1 FL
M6 1 BA
R3 1 NY
M7 1 LA
R2 1 LA
6
M1 R2 1276
M5 R2 1113
M6 R2 1113
R3 R4 2
M7 R2 1113
R2 R3 4456
# 0: BIG_BENCH query10
2 295 1553
M1 1 BA
R2 1 NY
1
M1 R2 56
# 15: BIG_BENCH query2
5 296 1554
R5 1 FL
R4 1 BA
M1 1 HK
R3 1 LA
R2 1 LA
4
R4 R5 88
M1 R2 25669
R3 R4 3430
R2 R3 23890
# 2: BIG_BENCH query12
9 297 1555
R5 1 FL
R4 1 LA
M1 1 FL
R8 1 NY
M9 1 FL
R3 1 NY
M6 1 HK
R2 1 BA
M7 1 BA
8
R4 R5 1
M1 R2 634
R8 R3 53
M9 R8 35
R3 R4 35
M6 R2 34
R2 R3 51
M7 R8 54
# 6: BIG_BENCH query17
25 298 1559
M20 1 FL
M1 1 NY
M21 1 BA
M24 1 BA
M25 1 FL
M22 1 HK
M23 1 LA
M8 1 FL
M9 1 FL
R18 1 LA
R17 1 BA
R16 1 FL
R15 1 BA
R19 1 NY
R5 1 NY
R4 1 HK
M10 1 FL
R7 1 FL
R6 1 FL
M13 1 HK
M14 1 BA
M11 1 HK
M12 1 HK
R3 1 HK
R2 1 LA
24
M20 R15 2044
M1 R2 2478
M21 R16 33
M24 R17 20
M25 R18 43
M22 R16 32
M23 R16 32
M8 R2 2301
M9 R3 10
R18 R19 87
R17 R18 63
R16 R17 84
R15 R16 1053
R19 R6 1
R5 R6 1
R4 R5 53
M10 R3 9
R6 R7 1
M13 R5 1
M14 R15 2222
M11 R3 9
M12 R4 54
R3 R4 73
R2 R3 1159
# 17: BIG_BENCH query4
5 299 1580
M1 1 BA
R4 1 LA
M5 1 HK
R3 1 BA
R2 1 HK
4
M1 R2 6627
M5 M1 2177
R3 R4 9397
R2 R3 13848
# 10: BIG_BENCH query21
16 300 1580
M15 1 NY
M16 1 BA
R5 1 NY
M1 1 HK
M10 1 HK
R4 1 LA
R7 1 LA
R6 1 LA
M13 1 HK
R9 1 HK
M14 1 LA
R8 1 NY
M11 1 LA
M12 1 LA
R3 1 FL
R2 1 HK
15
M15 R6 26
M16 R7 148
R5 R6 26
M1 R2 904
M10 R2 853
R4 R5 915
R7 R8 293
R6 R7 186
M13 R5 1
M14 R6 27
R8 R9 1
M11 R3 1878
M12 R4 916
R3 R4 2734
R2 R3 2640
# 9: BIG_BENCH query20
6 301 1586
M1 1 HK
R4 3 HK FL BA
R6 1 NY
M5 1 FL
R3 2 FL BA
R2 3 BA FL LA
5
M1 R2 601
R6 R3 9
M5 R6 47
R3 R4 1870
R2 R3 339
# 6: BIG_BENCH query17
25 302 1606
M20 1 FL
M1 1 LA
M21 1 BA
M24 1 FL
M25 1 HK
M22 1 HK
M23 1 NY
M8 1 LA
M9 1 NY
R18 1 FL
R17 1 HK
R16 1 FL
R15 1 LA
R19 1 FL
R5 1 HK
R4 1 FL
M10 1 NY
R7 1 FL
R6 1 FL
M13 1 LA
M14 1 LA
M11 1 FL
M12 1 HK
R3 1 FL
R2 1 BA
24
M20 R15 2044
M1 R2 2478
M21 R16 33
M24 R17 20
M25 R18 43
M22 R16 32
M23 R16 32
M8 R2 2301
M9 R3 10
R18 R19 87
R17 R18 63
R16 R17 84
R15 R16 1053
R19 R6 1
R5 R6 1
R4 R5 53
M10 R3 9
R6 R7 1
M13 R5 1
M14 R15 2222
M11 R3 9
M12 R4 54
R3 R4 73
R2 R3 1159
# 6: BIG_BENCH query17
25 303 1607
M20 1 HK
M1 1 BA
M21 1 HK
M24 1 BA
M25 1 BA
M22 1 NY
M23 1 FL
M8 1 HK
M9 1 NY
R18 1 NY
R17 1 NY
R16 1 LA
R15 1 LA
R19 1 BA
R5 1 BA
R4 1 BA
M10 1 FL
R7 1 BA
R6 1 FL
M13 1 FL
M14 1 FL
M11 1 NY
M12 1 HK
R3 1 NY
R2 1 NY
24
M20 R15 2044
M1 R2 2478
M21 R16 33
M24 R17 20
M25 R18 43
M22 R16 32
M23 R16 32
M8 R2 2301
M9 R3 10
R18 R19 87
R17 R18 63
R16 R17 84
R15 R16 1053
R19 R6 1
R5 R6 1
R4 R5 53
M10 R3 9
R6 R7 1
M13 R5 1
M14 R15 2222
M11 R3 9
M12 R4 54
R3 R4 73
R2 R3 1159
# 4: BIG_BENCH query15
6 304 1615
R5 1 BA
R4 1 LA
M1 1 BA
M2 1 HK
M6 1 BA
R3 1 LA
5
R4 R5 172
M1 M2 179
M2 R3 89
M6 R3 1
R3 R4 172
# 10: BIG_BENCH query21
16 305 1619
M15 1 LA
M16 1 HK
R5 1 HK
M1 1 NY
M10 1 NY
R4 1 HK
R7 1 FL
R6 1 FL
M13 1 BA
R9 1 FL
M14 1 HK
R8 1 LA
M11 1 FL
M12 1 BA
R3 1 NY
R2 1 FL
15
M15 R6 26
M16 R7 148
R5 R6 26
M1 R2 904
M10 R2 853
R4 R5 915
R7 R8 293
R6 R7 186
M13 R5 1
M14 R6 27
R8 R9 1
M11 R3 1878
M12 R4 916
R3 R4 2734
R2 R3 2640
# 4: BIG_BENCH query15
6 306 1620
R5 1 LA
R4 1 FL
M1 1 NY
M2 1 FL
M6 1 BA
R3 1 BA
5
R4 R5 172
M1 M2 179
M2 R3 89
M6 R3 1
R3 R4 172
# 10: BIG_BENCH query21
16 307 1632
M15 1 HK
M16 1 BA
R5 1 NY
M1 1 BA
M10 1 HK
R4 1 FL
R7 1 FL
R6 1 NY
M13 1 HK
R9 1 LA
M14 1 NY
R8 1 HK
M11 1 FL
M12 1 FL
R3 1 LA
R2 1 HK
15
M15 R6 26
M16 R7 148
R5 R6 26
M1 R2 904
M10 R2 853
R4 R5 915
R7 R8 293
R6 R7 186
M13 R5 1
M14 R6 27
R8 R9 1
M11 R3 1878
M12 R4 916
R3 R4 2734
R2 R3 2640
# 5: BIG_BENCH query16
9 308 1634
R5 1 NY
R4 1 HK
M1 1 FL
M8 1 HK
M9 1 NY
M6 1 LA
R3 1 FL
M7 1 LA
R2 1 HK
8
R4 R5 188
M1 R2 2816
M8 R3 376
M9 R3 376
M6 R2 2668
R3 R4 1638
M7 R3 376
R2 R3 1704
# 1: BIG_BENCH query11
7 309 1677
M1 1 BA
R4 1 NY
R7 2 FL BA
M5 1 BA
M6 1 BA
R3 1 HK
R2 1 HK
6
M1 R2 9
R7 R3 111
M5 M6 90
M6 R7 223
R3 R4 33
R2 R3 13
# 14: BIG_BENCH query27
2 310 1678
M1 1 BA
R2 1 LA
1
M1 R2 56
# 11: BIG_BENCH query22
7 311 1678
M1 1 NY
R4 1 LA
M5 1 HK
M6 1 HK
R3 1 HK
M7 1 FL
R2 1 FL
6
M1 R2 1276
M5 R2 1113
M6 R2 1113
R3 R4 2
M7 R2 1113
R2 R3 4456
# 6: BIG_BENCH query17
25 312 1680
M20 1 FL
M1 1 HK
M21 1 LA
M24 1 LA
M25 1 BA
M22 1 NY
M23 1 HK
M8 1 FL
M9 1 BA
R18 1 LA
R17 1 HK
R16 1 HK
R15 1 HK
R19 1 NY
R5 1 LA
R4 1 HK
M10 1 NY
R7 1 LA
R6 1 FL
M13 1 HK
M14 1 LA
M11 1 HK
M12 1 FL
R3 1 NY
R2 1 FL
24
M20 R15 2044
M1 R2 2478
M21 R16 33
M24 R17 20
M25 R18 43
M22 R16 32
M23 R16 32
M8 R2 2301
M9 R3 10
R18 R19 87
R17 R18 63
R16 R17 84
R15 R16 1053
R19 R6 1
R5 R6 1
R4 R5 53
M10 R3 9
R6 R7 1
M13 R5 1
M14 R15 2222
M11 R3 9
M12 R4 54
R3 R4 73
R2 R3 1159
# 20: BIG_BENCH query9
9 313 1680
R5 1 NY
R4 1 LA
M1 1 FL
M8 1 HK
M9 1 HK
M6 1 LA
R3 1 NY
M7 1 NY
R2 1 NY
8
R4 R5 224
M1 R2 1105
M8 R3 97
M9 R4 111
M6 R2 806
R3 R4 258
M7 R3 97
R2 R3 635
# 2: BIG_BENCH query12
9 314 1682
R5 1 BA
R4 1 NY
M1 1 LA
R8 1 LA
M9 1 LA
R3 1 FL
M6 1 HK
R2 1 BA
M7 1 BA
8
R4 R5 1
M1 R2 634
R8 R3 53
M9 R8 35
R3 R4 35
M6 R2 34
R2 R3 51
M7 R8 54
# 4: BIG_BENCH query15
6 315 1683
R5 1 NY
R4 1 NY
M1 1 BA
M2 1 HK
M6 1 NY
R3 1 HK
5
R4 R5 172
M1 M2 179
M2 R3 89
M6 R3 1
R3 R4 172
# 3: BIG_BENCH query14
10 316 1687
M1 1 HK
M10 1 BA
R7 1 FL
M3 1 BA
M8 1 BA
M9 1 BA
M4 1 LA
M5 1 HK
M6 1 FL
R2 1 BA
9
M1 R2 30
M10 M6 20
R7 R2 1
M3 M1 20
M8 M6 20
M9 M6 20
M4 M1 20
M5 M1 20
M6 R7 60
# 19: BIG_BENCH query7
11 317 1688
R5 1 FL
M1 1 LA
R4 1 NY
M10 1 BA
R6 1 FL
M8 1 BA
M9 1 NY
M4 1 BA
R3 1 FL
R2 1 NY
M7 1 FL
9
R5 R6 11
M1 R2 1
R4 R5 2877
M10 R4 1434
M8 R3 83
M9 R3 3
R3 R4 1438
R2 R3 3
M7 R2 1
# 12: BIG_BENCH query24
19 318 1688
R17 3 BA HK NY
M18 1 NY
R16 2 BA NY
R15 1 BA
M19 1 BA
R10 3 LA FL HK
R4 3 FL BA LA
M1 1 HK
R7 1 NY
R9 3 NY HK FL
R14 1 NY
M13 1 BA
R8 1 BA
M11 1 HK
M12 1 LA
M5 1 NY
R3 1 HK
M6 1 HK
R2 1 LA
18
R17 R4 146
M18 R14 1
R16 R17 3506
R15 R16 1702
M19 R16 1761
R10 R4 443
M1 R2 1
R7 R8 1
R9 R10 1524
R14 R15 2
M13 R14 1
R8 R9 362
M11 R7 1
M12 R9 412
M5 R2 1
R3 R4 33
M6 R7 1
R2 R3 1
# 5: BIG_BENCH query16
9 319 1689
R5 1 BA
R4 1 HK
M1 1 NY
M8 1 NY
M9 1 LA
M6 1 FL
R3 1 NY
M7 1 HK
R2 1 BA
8
R4 R5 188
M1 R2 2816
M8 R3 376
M9 R3 376
M6 R2 2668
R3 R4 1638
M7 R3 376
R2 R3 1704
# 13: BIG_BENCH query26
4 320 1690
M1 1 FL
M4 1 LA
R3 2 HK LA
R2 1 NY
3
M1 R2 1154
M4 R2 497
R2 R3 1227
# 7: BIG_BENCH query19
13 321 1694
R5 1 HK
M1 1 HK
M10 1 NY
R7 1 BA
M3 1 BA
R6 1 FL
R9 1 LA
M13 1 BA
R12 1 BA
M11 1 HK
M8 1 LA
M4 1 BA
R2 1 BA
12
R5 R6 530
M1 R2 1
M10 R9 1
M3 R2 1
R6 R7 1598
R9 M11 10
M13 R6 535
R12 R6 535
M11 R12 25
M8 R9 1
M4 R5 100
R2 M4 100
# 11: BIG_BENCH query22
7 322 1699
M1 1 HK
R4 1 FL
M5 1 LA
M6 1 HK
R3 1 NY
M7 1 LA
R2 1 BA
6
M1 R2 1276
M5 R2 1113
M6 R2 1113
R3 R4 2
M7 R2 1113
R2 R3 4456
# 19: BIG_BENCH query7
11 323 1700
R5 1 LA
M1 1 NY
R4 1 LA
M10 1 BA
R6 1 BA
M8 1 HK
M9 1 HK
M4 1 HK
R3 1 HK
R2 1 BA
M7 1 BA
9
R5 R6 11
M1 R2 1
R4 R5 2877
M10 R4 1434
M8 R3 83
M9 R3 3
R3 R4 1438
R2 R3 3
M7 R2 1
# 16: BIG_BENCH query3
7 324 1704
R5 1 FL
R4 1 NY
M1 1 NY
R6 1 LA
R3 1 FL
R2 1 NY
M7 1 NY
6
R5 R6 11
R4 R5 13
M1 R2 12244
R3 R4 15
R2 R3 3487
M7 R3 6
# 11: BIG_BENCH query22
7 325 1709
M1 1 BA
R4 1 BA
M5 1 BA
M6 1 HK
R3 1 NY
M7 1 FL
R2 1 LA
6
M1 R2 1276
M5 R2 1113
M6 R2 1113
R3 R4 2
M7 R2 1113
R2 R3 4456
# 9: BIG_BENCH query20
6 326 1726
M1 1 NY
R4 3 NY BA LA
R6 1 HK
M5 1 HK
R3 2 LA FL
R2 3 BA NY LA
5
M1 R2 601
R6 R3 9
M5 R6 47
R3 R4 1870
R2 R3 339
# 6: BIG_BENCH query17
25 327 1729
M20 1 NY
M1 1 FL
M21 1 HK
M24 1 BA
M25 1 HK
M22 1 NY
M23 1 HK
M8 1 FL
M9 1 LA
R18 1 FL
R17 1 FL
R16 1 FL
R15 1 HK
R19 1 NY
R5 1 FL
R4 1 NY
M10 1 HK
R7 1 HK
R6 1 HK
M13 1 HK
M14 1 LA
M11 1 FL
M12 1 LA
R3 1 BA
R2 1 NY
24
M20 R15 2044
M1 R2 2478
M21 R16 33
M24 R17 20
M25 R18 43
M22 R16 32
M23 R16 32
M8 R2 2301
M9 R3 10
R18 R19 87
R17 R18 63
R16 R17 84
R15 R16 1053
R19 R6 1
R5 R6 1
R4 R5 53
M10 R3 9
R6 R7 1
M13 R5 1
M14 R15 2222
M11 R3 9
M12 R4 54
