"CoflowID","StartTime","EndTime","CoflowCompletionTime"
"391:Reducer7","4399.9","4401.23","1.33"
"391:Reducer8","4401.23","4401.25","0.02"
"392:Reducer9","4401.25","4401.26","0.01"
"392:Reducer2","4401.26","4403.68","2.42"
"392:Reducer3","4403.68","4405.07","1.39"
"392:Reducer4","4405.07","4405.67","0.6"
"392:Reducer5","4405.67","4405.69","0.02"
"393:Reducer2","4405.69","4405.97","0.28"
"393:Reducer3","4405.97","4409.68","3.71"
"393:Reducer4","4409.68","4411.44","1.76"
"393:Reducer5","4411.44","4412.94","1.5"
"393:Reducer6","4412.94","4412.94","0.0"
"394:Reducer2","4412.95","4413.35","0.4"
"394:Reducer3","4413.35","4418.37","5.02"
"394:Reducer4","4418.37","4420.13","1.76"
"394:Reducer5","4420.13","4422.13","2.0"
"394:Reducer6","4422.13","4422.13","0.0"
"395:Reducer2","4422.14","4425.16","3.02"
"395:Reducer6","4422.14","4428.12","5.98"
"395:Reducer7","4428.12","4428.17","0.05"
"395:Reducer3","4428.17","4428.31","0.14"
"395:Reducer4","4428.31","4428.45","0.14"
"396:Reducer2","4428.45","4431.01","2.56"
"397:Reducer2","4431.01","4431.6","0.59"
"397:Reducer3","4431.6","4437.19","5.59"
"397:Reducer4","4437.19","4443.26","6.07"
"397:Reducer5","4443.26","4443.58","0.32"
"398:Reducer2","4443.58","4445.29","1.71"
