"CoflowID","StartTime","EndTime","CoflowCompletionTime"
"325:Reducer3","5640.55","5653.3","12.75"
"325:Reducer4","5653.3","5653.3","0.0"
"326:Map2","5653.31","5661.8","8.49"
"326:Reducer3","5661.8","5670.3","8.5"
"326:Reducer4","5670.3","5670.31","0.01"
"327:Reducer2","5670.31","5677.04","6.73"
"327:Reducer3","5677.04","5678.29","1.25"
"327:Reducer4","5678.29","5679.53","1.24"
"327:Reducer5","5679.53","5679.54","0.01"
"328:Map1","5679.54","5679.54","0.0"
"328:Reducer2","5679.55","5685.2","5.65"
"328:Reducer3","5685.2","5685.73","0.53"
"328:Reducer4","5685.73","5685.76","0.03"
"328:Reducer5","5685.76","5685.78","0.02"
"328:Reducer6","5685.78","5685.95","0.17"
"328:Reducer7","5685.95","5686.11","0.16"
"329:Reducer2","5686.11","5691.33","5.22"
"329:Reducer3","5691.33","5701.0","9.67"
"329:Reducer4","5701.0","5701.0","0.0"
"330:Map1","5701.01","5719.03","18.02"
"330:Reducer2","5719.03","5746.05","27.02"
"330:Reducer3","5746.05","5746.06","0.01"
"331:Reducer2","5746.06","5748.43","2.37"
"331:Reducer3","5748.43","5749.57","1.14"
"331:Reducer4","5749.57","5751.43","1.86"
"331:Reducer5","5751.43","5751.44","0.01"
"332:Map1","5751.44","5753.81","2.37"
"332:Reducer2","5753.81","5758.59","4.78"
"332:Reducer3","5758.59","5758.59","0.0"
"332:Reducer4","5758.6","5758.66","0.06"
"333:Map1","5758.66","5758.66","0.0"
"333:Map5","5758.66","5761.07","2.41"
"333:Reducer6","5761.07","5762.72","1.65"
"333:Reducer2","5762.72","5763.27","0.55"
"333:Reducer3","5763.27","5763.36","0.09"
"334:Map1","5763.36","5765.32","1.96"
"334:Reducer2","5765.32","5765.32","0.0"
"334:Reducer3","5765.33","5765.34","0.01"
"334:Reducer4","5765.34","5765.35","0.01"
"335:Map1","5765.35","5766.33","0.98"
"335:Reducer2","5766.33","5768.29","1.96"
"335:Reducer3","5768.29","5768.29","0.0"
"335:Reducer4","5768.3","5768.31","0.01"
"336:Reducer12","5768.31","5768.72","0.41"
"336:Reducer2","5768.31","5769.69","1.38"
"336:Reducer7","5768.31","5774.14","5.83"
"336:Reducer8","5774.14","5782.31","8.17"
"336:Reducer3","5782.31","5783.84","1.53"
"336:Reducer4","5783.84","5783.87","0.03"
"337:Map2","5783.87","5790.13","6.26"
"337:Reducer3","5790.13","5796.39","6.26"
"337:Reducer4","5796.39","5796.4","0.01"
"337:Reducer5","5796.4","5796.4","0.0"
"337:Reducer6","5796.41","5796.42","0.01"
"338:Map2","5796.42","5808.6","12.18"
"338:Reducer3","5808.6","5820.79","12.19"
"338:Reducer4","5820.79","5820.8","0.01"
"339:Reducer2","5820.8","5826.02","5.22"
"339:Reducer3","5826.02","5835.69","9.67"
"339:Reducer4","5835.69","5835.7","0.01"
"340:Map1","5835.7","5835.71","0.01"
"340:Map9","5835.7","5835.71","0.01"
"340:Map15","5835.7","5835.71","0.01"
"340:Map17","5835.71","5836.58","0.87"
"340:Map3","5835.71","5838.28","2.57"
"340:Map11","5835.71","5839.55","3.84"
"340:Reducer18","5836.58","5840.48","3.9"
"340:Reducer4","5838.28","5838.28","0.0"
"340:Reducer12","5839.55","5839.55","0.0"
"340:Reducer5","5840.48","5840.56","0.08"
"340:Reducer6","5840.56","5840.61","0.05"
"341:Map2","5840.61","5846.98","6.37"
"341:Reducer3","5846.98","5855.48","8.5"
"341:Reducer4","5855.48","5855.49","0.01"
"342:Map1","5855.49","5858.65","3.16"
"342:Reducer2","5858.65","5863.43","4.78"
"342:Reducer3","5863.43","5863.49","0.06"
"342:Reducer4","5863.49","5863.53","0.04"
"343:Map1","5863.53","5885.53","22.0"
"343:Reducer2","5885.53","5918.53","33.0"
"343:Map6","5918.53","5918.78","0.25"
"343:Reducer7","5918.78","5918.78","0.0"
"344:Map11","5918.79","5918.79","0.0"
"344:Map18","5918.79","5928.52","9.73"
"344:Map1","5918.79","5940.6","21.81"
"344:Reducer12","5918.8","5919.93","1.13"
"344:Reducer13","5919.93","5920.0","0.07"
"344:Reducer19","5928.52","5930.78","2.26"
"344:Reducer20","5930.78","5930.81","0.03"
"344:Reducer2","5940.6","5945.54","4.94"
"344:Reducer3","5945.54","5945.54","0.0"
"344:Reducer5","5945.55","5945.56","0.01"
"344:Reducer6","5945.56","5945.57","0.01"
"345:Reducer2","5945.57","5952.3","6.73"
"345:Reducer3","5952.3","5953.61","1.31"
"345:Reducer4","5953.61","5955.47","1.86"
"345:Reducer5","5955.47","5955.48","0.01"
"346:Reducer2","5955.48","5956.62","1.14"
"346:Reducer3","5956.62","5957.8","1.18"
"346:Reducer4","5957.8","5959.05","1.25"
"346:Reducer5","5959.05","5959.06","0.01"
"347:Map1","5959.06","5959.06","0.0"
"347:Map11","5959.06","5963.45","4.39"
"347:Map18","5959.06","5968.09","9.03"
"347:Reducer2","5959.07","5969.11","10.04"
"347:Reducer12","5963.45","5965.14","1.69"
"347:Reducer13","5965.14","5965.21","0.07"
"347:Reducer19","5968.09","5970.32","2.23"
"347:Reducer3","5969.11","5969.22","0.11"
"347:Reducer20","5970.32","5970.32","0.0"
"347:Reducer5","5970.33","5970.34","0.01"
"347:Reducer6","5970.34","5970.35","0.01"
"348:Reducer2","5970.35","5980.84","10.49"
"348:Reducer3","5980.84","5990.51","9.67"
"348:Reducer4","5990.51","5990.51","0.0"
"349:Map1","5990.52","5990.75","0.23"
"349:Reducer2","5990.75","5991.3","0.55"
"349:Reducer3","5991.3","5991.52","0.22"
"350:Map6","5991.52","5991.52","0.0"
"350:Map10","5991.52","5991.54","0.02"
"350:Map1","5991.52","5995.27","3.75"
"350:Reducer7","5991.53","6001.48","9.95"
"350:Reducer2","5995.27","5998.23","2.96"
"350:Reducer3","6001.48","6001.85","0.37"
"350:Reducer4","6001.85","6001.86","0.01"
"351:Map9","6001.86","6001.87","0.01"
"351:Map15","6001.86","6001.87","0.01"
"351:Map1","6001.86","6001.88","0.02"
"351:Map17","6001.87","6003.61","1.74"
"351:Map11","6001.87","6004.4","2.53"
"351:Map3","6001.88","6006.89","5.01"
"351:Reducer18","6003.61","6005.89","2.28"
"351:Reducer12","6004.4","6008.03","3.63"
"351:Reducer4","6006.89","6011.13","4.24"
"351:Reducer5","6011.13","6011.2","0.07"
"351:Reducer6","6011.2","6011.27","0.07"
"352:Map1","6011.27","6012.25","0.98"
"352:Reducer2","6012.25","6015.19","2.94"
"352:Reducer3","6015.19","6015.19","0.0"
"352:Reducer4","6015.2","6015.2","0.0"
"353:Map1","6015.21","6019.95","4.74"
"353:Reducer2","6019.95","6024.73","4.78"
"353:Reducer3","6024.73","6024.79","0.06"
"353:Reducer4","6024.79","6024.83","0.04"
"354:Map15","6024.83","6024.84","0.01"
"354:Map9","6024.83","6024.84","0.01"
"354:Map1","6024.83","6024.84","0.01"
"354:Map11","6024.84","6026.24","1.4"
"354:Map17","6024.84","6027.44","2.6"
"354:Map3","6024.84","6028.9","4.06"
"354:Reducer12","6026.24","6026.24","0.0"
"354:Reducer18","6027.44","6030.73","3.29"
"354:Reducer4","6028.9","6034.05","5.15"
"354:Reducer5","6034.05","6034.1","0.05"
"354:Reducer6","6034.1","6034.15","0.05"
"355:Map2","6034.15","6034.15","0.0"
"355:Reducer3","6034.16","6046.9","12.74"
"355:Reducer4","6046.9","6046.92","0.02"
"356:Map2","6046.92","6068.28","21.36"
"356:Reducer3","6068.28","6111.0","42.72"
"356:Reducer4","6111.0","6111.02","0.02"
"357:Map1","6111.02","6127.13","16.11"
"357:Reducer2","6127.13","6127.13","0.0"
"357:Reducer3","6127.14","6132.75","5.61"
"357:Reducer4","6132.75","6132.86","0.11"
"358:Map1","6132.86","6133.51","0.65"
"358:Reducer2","6133.51","6134.16","0.65"
"358:Reducer3","6134.16","6134.17","0.01"
"358:Reducer4","6134.17","6134.18","0.01"
"359:Reducer2","6134.18","6138.24","4.06"
"359:Reducer3","6138.24","6140.25","2.01"
"359:Reducer4","6140.25","6141.5","1.25"
"359:Reducer5","6141.5","6141.5","0.0"
"360:Map1","6141.51","6163.97","22.46"
"360:Reducer2","6163.97","6169.4","5.43"
"360:Reducer3","6169.4","6169.93","0.53"
"360:Reducer4","6169.93","6169.97","0.04"
"360:Reducer5","6169.97","6169.97","0.0"
"360:Reducer6","6169.98","6170.15","0.17"
"360:Reducer7","6170.15","6170.26","0.11"
"361:Reducer2","6170.26","6184.28","14.02"
"361:Reducer3","6184.28","6188.68","4.4"
"361:Reducer4","6188.68","6192.89","4.21"
"361:Reducer5","6192.89","6192.9","0.01"
"362:Map23","6192.9","6194.31","1.41"
"362:Map28","6192.9","6195.72","2.82"
"362:Map18","6192.9","6198.02","5.12"
"362:Map1","6192.9","6207.82","14.92"
"362:Map8","6192.9","6207.84","14.94"
"362:Map13","6192.9","6219.96","27.06"
"362:Reducer24","6194.31","6195.41","1.1"
"362:Reducer25","6195.41","6195.41","0.0"
"362:Reducer29","6195.72","6196.46","0.74"
"362:Reducer30","6196.46","6196.51","0.05"
"362:Reducer19","6198.02","6199.23","1.21"
"362:Reducer20","6199.23","6199.27","0.04"
"362:Reducer2","6207.82","6211.58","3.76"
"362:Reducer9","6207.84","6214.2","6.36"
"362:Reducer3","6211.58","6211.71","0.13"
"362:Reducer10","6214.2","6214.2","0.0"
"362:Reducer14","6219.96","6220.0","0.04"
"362:Reducer15","6220.0","6220.09","0.09"
"362:Reducer4","6220.09","6220.12","0.03"
"362:Reducer5","6220.12","6220.17","0.05"
"363:Map2","6220.17","6232.68","12.51"
"363:Reducer3","6232.68","6236.86","4.18"
"363:Reducer4","6236.86","6236.87","0.01"
"363:Reducer5","6236.87","6236.88","0.01"
"363:Reducer6","6236.88","6236.89","0.01"
"364:Map1","6236.89","6245.29","8.4"
"364:Reducer2","6245.29","6253.69","8.4"
"364:Reducer3","6253.69","6253.7","0.01"
"364:Reducer4","6253.7","6253.73","0.03"
"364:Reducer5","6253.73","6253.74","0.01"
"364:Reducer6","6253.74","6253.75","0.01"
"365:Reducer12","6253.75","6253.97","0.22"
"365:Reducer2","6253.75","6254.89","1.14"
"365:Reducer7","6253.75","6257.18","3.43"
"365:Reducer8","6257.18","6260.51","3.33"
"365:Reducer3","6260.51","6261.28","0.77"
"365:Reducer4","6261.28","6261.37","0.09"
"366:Map2","6261.37","6267.74","6.37"
"366:Reducer3","6267.74","6276.24","8.5"
"366:Reducer4","6276.24","6276.26","0.02"
"367:Map10","6276.26","6276.26","0.0"
"367:Map6","6276.26","6276.26","0.0"
"367:Map1","6276.26","6278.75","2.49"
"367:Reducer7","6276.27","6288.15","11.88"
"367:Reducer2","6278.75","6281.71","2.96"
"367:Reducer3","6288.15","6288.7","0.55"
"367:Reducer4","6288.7","6288.71","0.01"
"368:Map1","6288.71","6289.48","0.77"
"368:Map8","6288.71","6295.13","6.42"
"368:Reducer2","6289.48","6291.02","1.54"
"368:Reducer3","6291.02","6291.58","0.56"
"368:Reducer9","6295.13","6300.0","4.87"
"368:Reducer10","6300.0","6300.0","0.0"
"368:Reducer4","6300.01","6300.17","0.16"
"368:Reducer5","6300.17","6300.17","0.0"
"368:Reducer6","6300.18","6300.23","0.05"
"369:Map2","6300.23","6308.57","8.34"
"369:Reducer3","6308.57","6308.58","0.01"
"369:Reducer4","6308.58","6308.59","0.01"
"369:Reducer5","6308.59","6308.6","0.01"
"369:Reducer6","6308.6","6308.61","0.01"
"370:Map1","6308.61","6308.84","0.23"
"370:Reducer2","6308.84","6309.39","0.55"
"370:Reducer3","6309.39","6309.61","0.22"
"371:Map1","6309.61","6312.54","2.93"
"371:Reducer2","6312.54","6315.48","2.94"
"371:Reducer3","6315.48","6315.48","0.0"
"371:Reducer4","6315.49","6315.5","0.01"
"372:Reducer2","6315.5","6321.84","6.34"
"372:Reducer3","6321.84","6322.92","1.08"
"372:Reducer4","6322.92","6322.92","0.0"
"372:Reducer5","6322.93","6322.94","0.01"
"373:Reducer12","6322.94","6323.27","0.33"
"373:Reducer2","6322.94","6324.21","1.27"
"373:Reducer7","6322.94","6326.45","3.51"
"373:Reducer8","6326.45","6334.62","8.17"
"373:Reducer3","6334.62","6335.99","1.37"
"373:Reducer4","6335.99","6336.05","0.06"
"374:Map2","6336.05","6350.29","14.24"
"374:Reducer3","6350.29","6393.01","42.72"
"374:Reducer4","6393.01","6393.03","0.02"
"375:Reducer12","6393.03","6393.34","0.31"
"375:Reducer2","6393.03","6394.19","1.16"
"375:Reducer7","6393.03","6396.13","3.1"
"375:Reducer8","6396.13","6399.46","3.33"
"375:Reducer3","6399.46","6399.92","0.46"
"375:Reducer4","6399.92","6399.98","0.06"
"376:Reducer2","6399.98","6406.98","7.0"
"376:Reducer3","6406.98","6416.65","9.67"
"376:Reducer4","6416.65","6416.66","0.01"
"377:Map1","6416.66","6426.1","9.44"
"377:Reducer2","6426.1","6463.85","37.75"
"377:Reducer3","6463.85","6463.85","0.0"
"378:Map1","6463.86","6486.32","22.46"
"378:Reducer2","6486.32","6494.14","7.82"
"378:Reducer3","6494.14","6494.16","0.02"
"378:Reducer4","6494.16","6494.19","0.03"
"378:Reducer5","6494.19","6494.22","0.03"
"378:Reducer6","6494.22","6494.39","0.17"
"378:Reducer7","6494.39","6494.39","0.0"
"379:Map15","6494.4","6494.4","0.0"
"379:Map9","6494.4","6494.41","0.01"
"379:Map1","6494.4","6494.41","0.01"
"379:Map17","6494.41","6497.01","2.6"
"379:Map3","6494.41","6498.35","3.94"
"379:Map11","6494.41","6499.99","5.58"
"379:Reducer18","6497.01","6500.31","3.3"
"379:Reducer4","6498.35","6502.65","4.3"
"379:Reducer12","6499.99","6505.6","5.61"
"379:Reducer5","6505.6","6505.63","0.03"
"379:Reducer6","6505.63","6505.7","0.07"
"380:Map1","6505.7","6505.7","0.0"
"380:Map5","6505.7","6505.7","0.0"
"380:Reducer6","6505.71","6508.18","2.47"
"380:Reducer2","6508.18","6508.74","0.56"
"380:Reducer3","6508.74","6508.83","0.09"
"381:Reducer2","6508.83","6529.86","21.03"
"381:Reducer3","6529.86","6534.26","4.4"
"381:Reducer4","6534.26","6538.47","4.21"
"381:Reducer5","6538.47","6538.48","0.01"
"382:Map1","6538.48","6551.07","12.59"
"382:Reducer2","6551.07","6551.07","0.0"
"382:Reducer3","6551.08","6551.09","0.01"
"383:Map1","6551.09","6569.97","18.88"
"383:Reducer2","6569.97","6607.72","37.75"
"383:Reducer3","6607.72","6607.73","0.01"
"384:Map2","6607.73","6614.1","6.37"
"384:Reducer3","6614.1","6622.6","8.5"
"384:Reducer4","6622.6","6622.62","0.02"
"385:Map10","6622.62","6622.63","0.01"
"385:Map1","6622.62","6626.36","3.74"
"385:Map6","6622.62","6630.47","7.85"
"385:Reducer2","6626.36","6626.73","0.37"
"385:Reducer7","6630.47","6640.18","9.71"
"385:Reducer3","6640.18","6640.55","0.37"
"385:Reducer4","6640.55","6640.56","0.01"
"386:Map2","6640.56","6661.92","21.36"
"386:Reducer3","6661.92","6704.64","42.72"
"386:Reducer4","6704.64","6704.66","0.02"
"387:Reducer12","6704.66","6705.27","0.61"
"387:Reducer2","6704.66","6705.52","0.86"
"387:Reducer7","6704.66","6707.5","2.84"
"387:Reducer8","6707.5","6711.74","4.24"
"387:Reducer3","6711.74","6712.65","0.91"
"387:Reducer4","6712.65","6712.74","0.09"
"388:Map1","6712.74","6736.9","24.16"
"388:Reducer2","6736.9","6769.31","32.41"
"388:Reducer3","6769.31","6774.92","5.61"
"388:Reducer4","6774.92","6775.03","0.11"
"389:Map1","6775.03","6799.19","24.16"
"389:Reducer2","6799.19","6831.6","32.41"
"389:Reducer3","6831.6","6840.02","8.42"
"389:Reducer4","6840.02","6840.02","0.0"
"390:Map2","6840.03","6852.21","12.18"
"390:Reducer3","6852.21","6864.4","12.19"
"390:Reducer4","6864.4","6864.41","0.01"
"391:Map10","6864.41","6865.73","1.32"
"391:Map1","6864.41","6870.47","6.06"
"391:Reducer3","6870.47","6872.63","2.16"
"391:Reducer4","6872.63","6872.63","0.0"
"391:Reducer5","6872.64","6880.0","7.36"
"391:Reducer6","6880.0","6881.99","1.99"
"391:Reducer7","6881.99","6882.07","0.08"
"391:Reducer8","6882.07","6882.08","0.01"
"391:Reducer9","6882.08","6882.09","0.01"
"392:Map2","6882.09","6924.8","42.71"
"392:Reducer3","6924.8","6967.52","42.72"
"392:Reducer4","6967.52","6967.53","0.01"
"393:Map1","6967.53","6970.26","2.73"
"393:Reducer2","6970.26","6976.39","6.13"
"393:Map6","6976.39","6976.56","0.17"
"393:Reducer7","6976.56","6976.73","0.17"
"394:Map1","6976.73","6976.73","0.0"
"394:Map7","6976.73","6977.61","0.88"
"394:Map10","6976.73","6978.24","1.51"
"394:Reducer3","6978.24","6980.14","1.9"
"394:Reducer4","6980.14","6980.15","0.01"
"395:Map1","6980.15","6981.68","1.53"
"395:Map5","6980.15","6983.33","3.18"
"395:Reducer6","6983.33","6985.8","2.47"
"395:Reducer2","6985.8","6985.85","0.05"
"395:Reducer3","6985.85","6985.85","0.0"
"396:Map1","6985.86","7001.16","15.3"
"396:Reducer2","7001.16","7016.48","15.32"
"396:Reducer3","7016.48","7016.51","0.03"
"397:Reducer2","7016.51","7019.22","2.71"
"397:Reducer3","7019.22","7021.23","2.01"
"397:Reducer4","7021.23","7022.48","1.25"
"397:Reducer5","7022.48","7022.48","0.0"
"398:Map1","7022.49","7026.05","3.56"
"398:Reducer2","7026.05","7030.83","4.78"
"398:Reducer3","7030.83","7030.92","0.09"
"398:Reducer4","7030.92","7030.92","0.0"
